,Diario,Titular,Pos,Neg,Neu,Extensión,Link,Fecha,Autor,Recogido,Obj_link
256,eldiario.es,"Arrimadas, Bal y Villacís, contra el fantasma del 5%",0.0128236934542655,0.8873742818832397,0.0998020470142364,9,https://www.eldiario.es/politica/arrimadas-bal-villacis-fantasma-5_1_7833901.html,2021-04-20,"['Carmen Moraga', 'Pedro Ruiz', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Fátima Caballero', 'Javier Biosca Azcoiti', 'Neus Tomàs', 'Rosa María Artal']",21-04-21,
257,ABC,"Elecciones Madrid El transporte en el 4-M: promesas de rebajas en tarifas, más y mejor Metro y el conflicto taxi-VTC",0.1786751300096511,0.3949314951896667,0.4263933598995209,20,https://www.abc.es/espana/madrid/abci-elecciones-madrid-transporte-promesas-rebajas-tarifas-mas-y-mejor-metro-y-conflicto-taxi-vtc-202104210058_noticia.html,2021-04-20,[],21-04-21,
228,La Razón,La Policía alerta a los agentes ante la posibilidad de un ataque yihadista,0.0097861653193831,0.9187099933624268,0.0715038254857063,13,https://www.larazon.es/espana/20210420/7dkt4rre3jb7ljx7z3m4bdae2e.html,2021-04-20,"['J.M. Zuloaga', 'Última Actualización.']",21-04-21,
229,El Español,El 'partido del siglo' del 4-M: discursos épicos para unas elecciones ¿previsibles?,0.1561729162931442,0.4987131655216217,0.3451139032840729,12,https://www.elespanol.com/espana/madrid/20210420/partido-siglo-discursos-epicos-elecciones-previsibles/574943979_0.html,2021-04-20,[],21-04-21,
230,ABC,Test de voto | ¿A qué partido debería votar en las elecciones de Madrid?,0.0086173247545957,0.0305090080946683,0.9608737230300904,14,https://www.abc.es/espana/madrid/abci-test-voto-elecciones-madrid-partido-votar-nsv-202104201609_noticia.html,2021-04-20,[],21-04-21,
231,El Español,Gabilondo trata de zafarse del discurso de Ferraz con medidas en positivo: 400 € a pensionistas vulnerables,0.029252441599965,0.6965134739875793,0.2742339968681335,17,https://www.elespanol.com/espana/20210420/gabilondo-discurso-ferraz-positivo-eur-pensionistas-vulnerables/574943953_0.html,2021-04-20,[],21-04-21,
232,El Confidencial,"""¿El Zendal? No es difícil desmantelar un hospital que no lo es. Haremos una auditoría""",0.0109559949487447,0.8723069429397583,0.1167370527982711,15,https://www.elconfidencial.com/espana/madrid/2021-04-20/entrevista-monica-garcia-candidata-mas-madrid_3038603/,2021-04-20,"['Javier Bocanegra', 'Fotografías', 'Alejandro Martínez Vélez']",21-04-21,
233,El Confidencial,"""Será un todos contra ella"": Ayuso planea cómo salir indemne del debate decisivo",0.014116202481091,0.6921839714050293,0.2936998307704925,13,https://www.elconfidencial.com/espana/madrid/2021-04-20/ayuso-debate-madrid-elecciones-4m_3041227/,2021-04-20,"['Paloma Esteban', 'Javier Bocanegra', 'Iván Gil']",21-04-21,
234,El Español,Ayuso asegura que Madrid mantendrá el toque de queda a las 23 horas tras el fin del estado de alarma,0.034959178417921,0.0436020232737064,0.9214387536048888,20,https://www.elespanol.com/espana/madrid/20210420/ayuso-dice-madrid-mantendra-toque-queda-alarma/575193458_0.html,2021-04-20,[],21-04-21,
235,El Español,"La carrera contrarreloj de Cs: por primera vez, una encuesta interna prevé su supervivencia en Madrid",0.1035424172878265,0.1065670028328895,0.7898905277252197,16,https://www.elespanol.com/espana/politica/20210420/carrera-contrarreloj-cs-primera-encuesta-supervivencia-madrid/574943906_0.html,2021-04-20,['Pedro Ruiz'],21-04-21,
236,El Confidencial,"Las 10 medidas ""urgentes"" que incluye Vox en su programa de las elecciones en Madrid",0.0269806627184152,0.2235618233680725,0.7494575381278992,15,https://www.elconfidencial.com/espana/madrid/2021-04-20/medidas-urgentes-vox-programa-elecciones-madrid_3042131/,2021-04-20,['El Confidencial'],21-04-21,
237,El Confidencial,La guerra entre Más Madrid y Pablo Iglesias,0.0041152923367917,0.9804790616035458,0.0154057089239358,8,https://www.elconfidencial.com/espana/madrid/2021-04-20/elecciones-madrid-informe-varela-problemas-izquierda_3038020/,2021-04-20,[],21-04-21,
238,ABC,Elecciones Madrid: ¿por qué se celebran en un día laborable y no en domingo como es habitual?,0.0036988703068345,0.9592612385749816,0.0370398834347724,17,https://www.abc.es/espana/madrid/abci-elecciones-madrid-por-que-celebran-dia-laborable-no-domingo-nsv-202104201021_noticia.html,2021-04-20,[],21-04-21,
239,El País,Cuaderno de declaraciones | 20 de abril,0.0337870903313159,0.0699830129742622,0.8962299227714539,7,https://elpais.com/espana/elecciones-madrid/2021-04-20/cuaderno-de-declaraciones-20-de-abril.html,2021-04-20,"['El País', 'Fernando Hernández']",21-04-21,
240,El Español,El ayusismo o la derecha de autor,0.0092899277806282,0.8543000817298889,0.1364100724458694,7,https://www.elespanol.com/opinion/tribunas/20210420/ayusismo-derecha-autor/575062493_12.html,2021-04-20,"['Manuel Hidalgo', 'Carmen Rigalt', 'Guillermo Gortázar', 'Enrique Dans', 'Gabriela Bustelo', 'En España', 'Quien Conoce La Historia Va Y La Repite De Todas Formas', 'Tentando Al Destino']",21-04-21,
227,El Español,"Ayuso pide el voto para que el 4-M ""sea el 2 de Mayo"": ""Que Madrid se alce por su libertad""",0.0592070445418357,0.1690853387117386,0.7717075943946838,20,https://www.elespanol.com/espana/madrid/20210420/ayuso-pide-voto-mayo-madrilenos-alcen-libertad/575192818_0.html,2021-04-20,[],21-04-21,
242,El Español,Lluvia de zascas a Daniel Guzmán tras dirigir el último corto para la campaña de Podemos,0.0034792660735547,0.9788358807563782,0.0176848154515028,16,https://www.elespanol.com/social/20210420/lluvia-zascas-daniel-guzman-dirigir-campana-podemos/574943345_0.html,2021-04-20,['La Jungla'],21-04-21,
255,eldiario.es,Escuelas y colegios privados quitan un día de vacaciones a los profesores por la jornada electoral del 4M,0.0032444007229059,0.9689475297927856,0.0278080962598323,18,https://www.eldiario.es/economia/escuelas-colegios-privados-quitan-dia-vacaciones-profesores-jornada-electoral-4m_1_7840688.html,2021-04-20,"['Laura Olías', 'Europa Press', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Fátima Caballero', 'Javier Biosca Azcoiti', 'Neus Tomàs', 'Rosa María Artal']",21-04-21,
254,eldiario.es,El PP ofrece voluntarios a una residencia privada de Madrid para llevar a los ancianos a votar el 4M,0.0365079566836357,0.3968250751495361,0.5666669011116028,19,https://www.eldiario.es/madrid/pp-ofrece-voluntarios-residencia-privada-madrid-llevar-ancianos-votar-4m_1_7837598.html,2021-04-20,"['Aurora Santos-Olmo', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Fátima Caballero', 'Javier Biosca Azcoiti', 'Neus Tomàs', 'Rosa María Artal']",21-04-21,
253,El Español,De la ceja a la coleta: Bardem y Botto cambian a ZP por Iglesias y hacen campaña por Podemos,0.0310629270970821,0.0410549119114875,0.927882194519043,19,https://www.elespanol.com/espana/politica/20210420/bardem-botto-cambian-zp-iglesias-campana-podemos/574943957_0.html,2021-04-20,['Tomás Serrano'],21-04-21,
252,El País,Falsedades y medias verdades en campaña | Del patrimonio de Iglesias al presunto peor Gobierno en 800 años,0.0026578404940664,0.9921718835830688,0.005170373711735,18,https://elpais.com/espana/elecciones-madrid/2021-04-20/fact-check-del-patrimonio-de-iglesias-al-presunto-peor-gobierno-en-800-anos.html,2021-04-20,"['José Manuel Abad Liñán', 'Patricia R. Blanco', 'Ignacio Povedano', 'Alejandro Martínez Vélez', 'Europa Press', 'Ricardo Rubio', 'Jesús Hellín', 'Fernando Alvarado', 'Eduardo Parra', 'Marta Fernández Jara']",21-04-21,
241,El Español,"Pablo Iglesias presenta un programa para sacar ""de la desobediencia constitucional"" a Madrid",0.0221776235848665,0.7463719844818115,0.2314504832029342,13,https://www.elespanol.com/espana/politica/20210420/pablo-iglesias-presenta-programa-desobediencia-constitucional-madrid/575193021_0.html,2021-04-20,[],21-04-21,
250,El País,Diario de campaña (6),0.0506745390594005,0.0777057334780693,0.8716197609901428,4,https://elpais.com/espana/elecciones-madrid/2021-04-20/diario-de-campana-6.html,2021-04-20,"['Natalia Junquera', 'Andrea Comas', 'Facundo Arrizabalaga']",21-04-21,
251,El Español,El zasca de Begoña Villacís a Rocío Monasterio por la pega de carteles en Madrid,0.034584566950798,0.0697174519300459,0.8956979513168335,15,https://www.elespanol.com/social/20210420/zasca-begona-villacis-rocio-monasterio-carteles-madrid/574943344_0.html,2021-04-20,['La Jungla'],21-04-21,
248,ABC,Horario y dónde ver el debate de Telemadrid de las elecciones de Madrid,0.0481599606573581,0.029857950285077,0.9219821095466614,13,https://www.abc.es/espana/madrid/abci-horario-donde-ver-debate-electoral-telemadrid-elecciones-madrid-nsv-202104210102_noticia.html,2021-04-20,[],21-04-21,
247,ABC,"Elecciones Madrid Ayuso pide a los madrileños que «se alcen el 4-M como antes el 2 de mayo, por su libertad»",0.032202236354351,0.5972017049789429,0.3705961108207702,21,https://www.abc.es/espana/madrid/abci-ayuso-pide-madrilenos-alcen-como-antes-2-mayo-libertad-202104201035_noticia.html,2021-04-20,[],21-04-21,
